workID,DESCR,X,Y,Shape_Length,Shape_Area
89808,Commercial/Mixed Use,549053.9289,5285582.206,73.45743785,238.0730376
89809,Commercial/Mixed Use,549042.3392,5285553.43,47.72886207,137.7895018
89810,Commercial/Mixed Use,549090.7566,5285587.781,35.68585858,77.13679342
89811,Commercial/Mixed Use,549072.5933,5285562.201,56.08756088,176.4450797
89812,Commercial/Mixed Use,549081.9871,5285507.565,115.9290984,600.7059254
89813,Commercial/Mixed Use,549058.4418,5285319.239,90.25074732,304.2765065
89814,Commercial/Mixed Use,549081.3882,5285276.682,176.03351,647.3293907
89815,Commercial/Mixed Use,549089.2579,5285108.436,151.7940583,539.1533267
89816,Commercial/Mixed Use,549080.7977,5285082.524,195.4123839,692.0147442
89818,Commercial/Mixed Use,549076.4796,5285199.621,236.2692294,1282.722063
89819,Commercial/Mixed Use,549075.5844,5284946.728,87.77969668,430.3651565
89820,Commercial/Mixed Use,549070.0509,5284985.99,554.9512094,1274.330554
89821,Commercial/Mixed Use,549090.4149,5285067.95,100.3167477,296.225986
89822,Commercial/Mixed Use,549088.6052,5285047.646,145.0366517,483.9339166
89823,Commercial/Mixed Use,549071.1168,5285036.672,69.47482824,177.1626562
89824,Commercial/Mixed Use,549083.6328,5285017.944,141.9331967,421.2325773
89825,Commercial/Mixed Use,549091.273,5284991.766,170.6520627,984.482672
89826,Commercial/Mixed Use,549083.9906,5284534.405,66.82658881,137.9177621
89827,Commercial/Mixed Use,549114.6561,5284537.992,50.44047411,93.08717305
89828,Commercial/Mixed Use,549115.6499,5284134.276,18.51014226,21.38818397
89829,Commercial/Mixed Use,549117.1217,5284099.926,77.13608501,304.3742168
89830,Commercial/Mixed Use,549097.4022,5284113.899,60.20220168,212.255444
89838,Commercial/Mixed Use,549113.5333,5283921.098,58.75111642,143.6678032
89839,Commercial/Mixed Use,549132.3897,5283910.453,75.04584316,200.5165132
89850,Commercial/Mixed Use,549134.0656,5283836.789,56.12250787,140.8177631
89851,Commercial/Mixed Use,549121.6203,5283820.568,122.0957135,382.0216244
89852,Commercial/Mixed Use,549128.0821,5283856.294,110.37501,665.244798
90160,Commercial/Mixed Use,548983.2702,5286790.291,114.6719376,711.8870732
90168,Commercial/Mixed Use,548937.7576,5286798.201,134.7826482,517.4632308
90189,Commercial/Mixed Use,548355.9899,5286815.018,118.7061501,434.2400938
90190,Commercial/Mixed Use,548343.8218,5286842.596,54.29463078,178.8974652
90191,Commercial/Mixed Use,548347.7103,5286826.809,52.12847877,167.178401
90217,Commercial/Mixed Use,548973.5424,5286625.014,120.4188869,703.1545639
90286,Commercial/Mixed Use,548989.5941,5286475.406,101.483191,643.4642481
90307,Commercial/Mixed Use,548990.5052,5286196.93,120.3832458,873.6174012
90309,Commercial/Mixed Use,548959.9506,5286188.286,187.4883516,1397.000534
90347,Commercial/Mixed Use,548942.1767,5286115.951,81.64486374,375.6254541
90349,Commercial/Mixed Use,548969.6589,5285996.692,491.5266352,10615.69005
90367,Commercial/Mixed Use,548395.7738,5283752.156,91.77132068,435.2803289
90370,Commercial/Mixed Use,548787.1463,5283753.401,55.33860352,153.7659546
90373,Commercial/Mixed Use,549016.0525,5286908.407,178.9097508,1905.104899
90374,Commercial/Mixed Use,549076.482,5286892.673,105.4447142,598.5260068
90375,Commercial/Mixed Use,549073.6134,5286725.663,41.69896931,88.96815078
90376,Commercial/Mixed Use,549058.2117,5286596.921,160.5421939,931.7509702
90377,Commercial/Mixed Use,548969.9391,5286410.665,326.5640635,5008.011156
90378,Commercial/Mixed Use,549073.9866,5286406.381,59.86806692,176.4700745
90379,Commercial/Mixed Use,549054.8814,5286204.798,254.6404729,4052.283964
90380,Commercial/Mixed Use,549065.2473,5286109.333,133.4459303,730.4944027
90381,Commercial/Mixed Use,549067.6919,5286079.736,116.0107401,567.3717599
90382,Commercial/Mixed Use,549087.3125,5285902.883,87.44575873,333.1022876
90383,Commercial/Mixed Use,549046.5623,5285903.446,114.5121469,683.1207421
90384,Commercial/Mixed Use,549064.2112,5285608.559,154.3192745,1233.29121
90385,Commercial/Mixed Use,549098.6541,5285307.885,124.7788425,839.992911
90386,Commercial/Mixed Use,549085.1909,5284037.4,136.8617832,494.2064856
90403,Commercial/Mixed Use,549027.0708,5286782.6,97.14107876,336.7235956
90404,Commercial/Mixed Use,549066.8362,5286785.637,69.42885936,285.5852309
90407,Commercial/Mixed Use,549009.3817,5285814.028,154.8550238,718.5891778
90410,Commercial/Mixed Use,548350.6751,5286919.923,112.2769876,404.1285901
90906,Commercial/Mixed Use,548282.0279,5285260.919,57.65134365,134.5197503
91589,Commercial/Mixed Use,548278.5822,5286916.147,129.7092511,913.256323
91590,Commercial/Mixed Use,548281.4143,5286884.086,89.96710334,486.8221322
91592,Commercial/Mixed Use,548286.0329,5286867.185,91.44327307,380.40696
91593,Commercial/Mixed Use,548284.8098,5286810.311,96.48933171,345.0011275
91940,Commercial/Mixed Use,545161.9767,5282108.521,116.8683814,486.4797793
91947,Commercial/Mixed Use,545185.9557,5282110.745,81.52880703,319.6024732
92098,Commercial/Mixed Use,545529.9408,5282113.486,100.8591391,434.5830109
92121,Commercial/Mixed Use,545580.8496,5282111.889,143.6982348,971.9289273
92123,Commercial/Mixed Use,545611.652,5282111.443,54.96315744,170.9485954
92344,Commercial/Mixed Use,546782.7955,5282524.462,80.77043808,371.2098218
92345,Commercial/Mixed Use,546807.8099,5282524.312,63.79418073,249.5048695
92351,Commercial/Mixed Use,546878.8588,5282616.225,72.74494525,285.6230977
92356,Commercial/Mixed Use,546782.8126,5282564.523,55.22005889,185.1830248
92357,Commercial/Mixed Use,546803.2821,5282547.252,98.46285638,345.5275066
92358,Commercial/Mixed Use,546826.2576,5282586.04,237.9425464,1972.376922
92362,Commercial/Mixed Use,546982.486,5282701.847,78.06772034,304.0359489
92834,Commercial/Mixed Use,547087.5828,5282824.801,42.76808294,108.5684566
92836,Commercial/Mixed Use,547121.1181,5282818.43,70.22459247,245.6035822
92837,Commercial/Mixed Use,547088.7909,5282812.967,56.80254109,115.8534432
92844,Commercial/Mixed Use,547089.4751,5282795.237,113.2581941,603.7892316
92951,Commercial/Mixed Use,546916.9569,5282687.366,44.23832374,88.99890623
92954,Commercial/Mixed Use,546942.0242,5282685.886,107.9984374,620.2329286
92955,Commercial/Mixed Use,546915.8282,5282658.652,76.44792708,191.4248467
92956,Commercial/Mixed Use,546781.9024,5282613.291,63.61735163,220.6717096
92957,Commercial/Mixed Use,546783.5814,5282588.823,65.14942351,225.8234119
93168,Commercial/Mixed Use,548398.3143,5283208.685,43.68508298,99.78392092
93169,Commercial/Mixed Use,548386.194,5283211.272,118.9620233,569.2080601
93170,Commercial/Mixed Use,548383.4162,5283245.268,50.63388192,158.9540705
93171,Commercial/Mixed Use,548399.8192,5283178.018,90.40475561,317.9872478
93172,Commercial/Mixed Use,548395.5667,5282857.334,82.8222371,317.2439179
93173,Commercial/Mixed Use,548399.0046,5282694.509,142.771951,514.1909175
93174,Commercial/Mixed Use,548399.6678,5282628.815,94.81170007,487.1734846
93175,Commercial/Mixed Use,548391.742,5283665.754,79.90227606,359.1191392
93176,Commercial/Mixed Use,548391.1598,5283699.408,98.27244772,372.100685
93177,Commercial/Mixed Use,548384.0306,5283602.086,63.08062197,206.0343661
93178,Commercial/Mixed Use,548456.1364,5283702.6,40.72055277,87.40770533
93179,Commercial/Mixed Use,548429.3066,5283698.194,55.39684725,181.4548757
93180,Commercial/Mixed Use,548443.0685,5283700.411,56.37830737,173.4052756
93185,Commercial/Mixed Use,548379.0813,5283537.042,61.03973895,205.8928485
93191,Commercial/Mixed Use,548392.8398,5283147.295,120.1509653,811.3353368
93192,Commercial/Mixed Use,548387.7222,5283088.175,134.7490311,687.1865609
93201,Commercial/Mixed Use,548407.8201,5283043.887,39.8383122,85.2914441
93203,Commercial/Mixed Use,548392.4575,5283005.513,114.0421248,442.3326289
93206,Commercial/Mixed Use,548403.872,5282970.076,57.17808033,165.5013078
93207,Commercial/Mixed Use,548394.8169,5282901.333,69.6071925,266.2899621
93208,Commercial/Mixed Use,548408.9324,5282941.963,48.12132864,134.1786573
93210,Commercial/Mixed Use,548397.1435,5282889.865,63.26315314,184.2478487
93356,Commercial/Mixed Use,548405.9178,5282453.185,136.5738603,950.4759684
93358,Commercial/Mixed Use,548455.3468,5282262.175,83.13582911,352.5624789
93359,Commercial/Mixed Use,548449.3844,5282242.587,96.13836803,374.2278335
93360,Commercial/Mixed Use,548454.2256,5282292.279,159.7973508,727.9790056
93422,Commercial/Mixed Use,548746.146,5282140.374,82.53627103,288.3517407
93458,Commercial/Mixed Use,549149.473,5282744.293,106.9954336,476.9568321
93459,Commercial/Mixed Use,549126.2788,5282785.229,76.09429843,237.9982609
93461,Commercial/Mixed Use,549148.4685,5282809.051,65.16459545,179.1600061
93486,Commercial/Mixed Use,549154.3933,5282562.558,64.44960171,161.0538165
93487,Commercial/Mixed Use,549151.9928,5282542.289,79.17356814,388.3887957
93488,Commercial/Mixed Use,549158.0889,5282585.562,58.83999656,172.7146031
93490,Commercial/Mixed Use,549136.8108,5282499.691,45.32805932,108.5909185
93493,Commercial/Mixed Use,549151.5139,5282459.78,90.00426417,353.0789697
93495,Commercial/Mixed Use,549124.3614,5282420.195,48.00585814,109.1611285
93496,Commercial/Mixed Use,549151.946,5282485.19,63.45264511,240.6644313
93517,Commercial/Mixed Use,549149.4641,5282406.947,78.89315915,321.3166934
93518,Commercial/Mixed Use,549149.8338,5282223.715,24.76323334,38.17593706
93520,Commercial/Mixed Use,549151.2643,5282231.97,31.48886497,61.96194559
93524,Commercial/Mixed Use,549155.1743,5282371.952,71.84441603,234.6224225
93525,Commercial/Mixed Use,549143.5804,5282388.039,143.4252567,530.9587514
93551,Commercial/Mixed Use,549141.6263,5282150.701,57.8078443,184.4051309
93592,Commercial/Mixed Use,549045.1346,5282837.867,166.7892398,1733.571253
93595,Commercial/Mixed Use,549137.258,5282645.453,44.73654234,102.0815962
93597,Commercial/Mixed Use,548456.7608,5282141.104,143.5691392,1132.292281
93598,Commercial/Mixed Use,548756.3954,5282191.887,89.28368258,309.9374195
93599,Commercial/Mixed Use,548708.0742,5282179.4,151.3440414,881.9200129
93600,Commercial/Mixed Use,548745.7054,5282170.106,82.17051994,289.729319
93610,Commercial/Mixed Use,548410.7055,5282532.59,44.90929642,117.4213654
93611,Commercial/Mixed Use,548402.8438,5282491.521,136.6757104,956.3542621
93613,Commercial/Mixed Use,548398.6534,5282595.53,75.93151297,288.6766517
93614,Commercial/Mixed Use,548390.5213,5282543.942,62.13908691,158.5443842
93615,Commercial/Mixed Use,548397.5384,5282566.959,84.56832881,397.3718361
93621,Commercial/Mixed Use,548400.1188,5282804.282,118.8886883,636.2358174
93650,Commercial/Mixed Use,548385.3968,5283367.649,78.69675768,306.1705511
93651,Commercial/Mixed Use,548397.7047,5283337.318,44.5561556,97.84346474
93652,Commercial/Mixed Use,548388.7759,5283289.488,171.0174933,1073.145587
93653,Commercial/Mixed Use,548388.5005,5283348.731,43.18837572,105.3933474
93654,Commercial/Mixed Use,548385.2935,5283384.887,50.67476224,136.1299252
93657,Commercial/Mixed Use,548377.6651,5283523.787,42.29236361,99.48903626
93659,Commercial/Mixed Use,548386.4167,5283456.082,95.13202958,553.7437383
93662,Commercial/Mixed Use,548387.2674,5283423.078,83.18942964,390.9664352
93698,Commercial/Mixed Use,548387.7996,5282838.445,58.19339536,182.2736106
93709,Commercial/Mixed Use,548341.6129,5282734.21,61.86309769,204.964236
93710,Commercial/Mixed Use,548344.9667,5282749.329,43.4068171,110.1254795
93711,Commercial/Mixed Use,548338.96,5282772.246,90.57043405,400.9130688
93787,Commercial/Mixed Use,548736.4763,5283701.867,82.65077606,383.306616
93846,Commercial/Mixed Use,548781.1944,5283703.142,83.6245768,436.4071031
94139,Commercial/Mixed Use,548385.8363,5282934.823,58.31321332,204.8137846
94264,Commercial/Mixed Use,549134.0077,5283675.896,133.6617878,1075.816735
94269,Commercial/Mixed Use,549136.6401,5283630.415,78.24439075,284.748996
94276,Commercial/Mixed Use,549139.0005,5283622.488,60.38275205,97.17493279
94280,Commercial/Mixed Use,549128.0275,5283587.579,80.89192975,394.562807
94283,Commercial/Mixed Use,549141.5407,5283606.005,56.63023791,198.8193596
94292,Commercial/Mixed Use,549135.5641,5283505.065,119.4725852,573.6967779
94293,Commercial/Mixed Use,549132.358,5283273.821,194.0277688,1262.357282
94307,Commercial/Mixed Use,549113.7563,5283095.528,91.10732728,357.406852
94308,Commercial/Mixed Use,549138.3544,5283157.653,159.7817888,1486.482687
94309,Commercial/Mixed Use,549145.9824,5283105.191,52.16263988,149.8296493
94310,Commercial/Mixed Use,549119.8783,5282947.316,90.09721194,403.2421796
94311,Commercial/Mixed Use,549118.7209,5283038.469,40.49563806,81.26275596
94312,Commercial/Mixed Use,549139.5026,5282970.484,292.7834111,1262.528872
94313,Commercial/Mixed Use,549079.1182,5282991.688,90.9094496,329.6145133
94325,Commercial/Mixed Use,549063.9305,5282947.909,75.5588573,277.7240161
94328,Commercial/Mixed Use,549041.9761,5282882.698,195.3269028,2016.903101
94329,Commercial/Mixed Use,549120.6889,5282733.634,73.12048234,276.4256997
94330,Commercial/Mixed Use,549127.1796,5282833.644,200.6974846,2014.350963
94331,Commercial/Mixed Use,549140.135,5282875.21,41.33442903,103.0124572
94334,Commercial/Mixed Use,549103.9433,5282739.961,39.45078993,88.04614579
94340,Commercial/Mixed Use,549135.3688,5282579.133,53.77481145,151.9309453
94342,Commercial/Mixed Use,549143.1598,5282570.153,13.86783943,11.98852673
94363,Commercial/Mixed Use,549142.8836,5282171.663,263.7244708,781.3751884
94417,Commercial/Mixed Use,549140.4327,5283059.248,61.4769496,169.1066361
94418,Commercial/Mixed Use,549133.7406,5283068.82,109.7133201,378.8750891
94460,Commercial/Mixed Use,549137.0293,5283420.891,94.46889818,339.8052217
94462,Commercial/Mixed Use,549145.2499,5283463.612,73.38489266,301.4834455
94464,Commercial/Mixed Use,549130.937,5283388.343,81.31235466,265.6830894
94467,Commercial/Mixed Use,549140.139,5283433.042,72.2069909,293.0519627
94469,Commercial/Mixed Use,549141.0327,5283445.322,67.43040802,263.225516
94473,Commercial/Mixed Use,549141.0665,5283348.574,135.0208328,817.7256897
94531,Commercial/Mixed Use,548340.6689,5282559.235,234.0330165,961.7954183
94534,Commercial/Mixed Use,548328.7723,5282753.879,26.75453964,43.6714816
94545,Commercial/Mixed Use,548765.8687,5282140.175,85.20048084,300.6346453
94546,Commercial/Mixed Use,548765.7722,5282168.119,74.33464751,254.091559
94551,Commercial/Mixed Use,548397.6898,5282749.548,287.4468284,1143.163917
94618,Commercial/Mixed Use,548394.1455,5283541.031,41.43944699,77.42525162
94697,Commercial/Mixed Use,548396.6145,5283505.908,61.25358496,174.4206982
94707,Commercial/Mixed Use,546944.2479,5282147.873,43.66880792,92.78239932
94716,Commercial/Mixed Use,546813.3127,5282222.53,258.4295787,3598.482571
94717,Commercial/Mixed Use,546786.8598,5282279.631,94.09138654,514.2149672
94718,Commercial/Mixed Use,546842.5254,5282288.589,47.77025753,124.2176287
94727,Commercial/Mixed Use,546936.3302,5282486.631,192.1806269,692.413225
94729,Commercial/Mixed Use,546830.9701,5282358.721,205.2863293,2236.998449
94730,Commercial/Mixed Use,546886.7179,5282486.011,110.8908311,768.4990296
94732,Commercial/Mixed Use,546837.5979,5282410.694,151.3503112,1360.351698
94734,Commercial/Mixed Use,546817.4595,5282400.424,63.45212671,204.3409159
94737,Commercial/Mixed Use,547086.3404,5282645.618,41.68603274,103.4384887
94738,Commercial/Mixed Use,547086.8626,5282621.525,36.56833675,80.20371526
94739,Commercial/Mixed Use,547108.1282,5282610.35,37.13845969,85.83202261
94740,Commercial/Mixed Use,547010.1896,5282620.445,26.85403176,44.44749742
94741,Commercial/Mixed Use,547041.2088,5282610.751,38.67681448,88.41455469
94747,Commercial/Mixed Use,547005.5841,5282650.896,80.11890141,335.8988338
94748,Commercial/Mixed Use,546991.4174,5282633.192,43.1087335,101.5669355
94749,Commercial/Mixed Use,546933.9164,5282598.948,101.8594831,436.8346516
94750,Commercial/Mixed Use,546890.9901,5282526.511,100.062334,586.8276881
94751,Commercial/Mixed Use,546938.6044,5282526.989,86.65936955,454.8110985
94752,Commercial/Mixed Use,546992.1284,5282621.235,38.81621216,84.96409771
94753,Commercial/Mixed Use,547096.9101,5282731.111,91.06566718,398.1006476
94826,Commercial/Mixed Use,548340.7015,5283226.217,53.62076201,173.7545025
94843,Commercial/Mixed Use,547839.99,5283279.678,59.64623506,187.2932221
94844,Commercial/Mixed Use,547826.4735,5283234.591,191.1526607,1368.80202
94854,Commercial/Mixed Use,548329.2709,5283165.721,106.2789881,606.2655229
94856,Commercial/Mixed Use,548334.0556,5283075.391,186.0014519,1347.390191
94881,Commercial/Mixed Use,548332.5212,5282886.645,124.5978417,806.654071
94920,Commercial/Mixed Use,547141.7633,5282627.905,36.24535184,79.20672669
94922,Commercial/Mixed Use,547141.0081,5282612.933,40.00628134,90.06073055
95006,Commercial/Mixed Use,547594.4768,5282141.163,65.29346039,242.3341489
95030,Commercial/Mixed Use,548299.3847,5283619.927,69.96345215,304.5092079
95031,Commercial/Mixed Use,548330.3114,5283677.133,53.48476842,160.6170916
95032,Commercial/Mixed Use,548328.2209,5283588.983,108.3702889,541.7247559
95033,Commercial/Mixed Use,548300.9754,5283587.275,107.5935185,555.6562122
95034,Commercial/Mixed Use,548315.8457,5283647.855,102.7640546,384.3074953
95035,Commercial/Mixed Use,548330.1146,5283626.041,58.22519595,192.0025345
95036,Commercial/Mixed Use,548331.4147,5283610.662,49.31446338,130.6434747
95043,Commercial/Mixed Use,548342.1514,5282485.214,172.1850081,1196.782217
95049,Commercial/Mixed Use,548237.0917,5282169.567,192.2025126,2297.033156
95050,Commercial/Mixed Use,548318.68,5282297.822,44.43569907,100.8239351
95053,Commercial/Mixed Use,548345.5606,5282448.716,134.5179754,485.894816
95126,Commercial/Mixed Use,547867.0412,5282144.349,52.84726585,146.9901745
95127,Commercial/Mixed Use,547888.5388,5282139.384,87.70755372,220.7349524
95128,Commercial/Mixed Use,547896.4179,5282135.43,63.46679023,195.6677833
95133,Commercial/Mixed Use,547854.0426,5282133.62,52.51082286,164.4228729
95137,Commercial/Mixed Use,546897.0816,5282126.064,145.1076322,690.1700384
95138,Commercial/Mixed Use,546933.4648,5282131.063,49.43488402,127.05805
95221,Commercial/Mixed Use,547740.8645,5283227.016,99.78968713,478.5172763
95222,Commercial/Mixed Use,547736.1847,5283191.8,64.87641127,200.5809353
95223,Commercial/Mixed Use,547941.265,5283346.038,55.34884841,179.4999874
95224,Commercial/Mixed Use,547905.3985,5283339.052,84.01958025,368.9906922
95225,Commercial/Mixed Use,547934.855,5283364.346,57.30029382,152.3044407
95249,Commercial/Mixed Use,548330.7584,5283438.412,45.96840582,98.30056578
95253,Commercial/Mixed Use,548330.8436,5283423.22,68.08178808,241.1365652
95353,Commercial/Mixed Use,548335.7425,5282990.54,141.4088137,993.9401518
95415,Commercial/Mixed Use,548346.582,5282351.089,159.3699887,1275.364079
95426,Commercial/Mixed Use,548336.9195,5282853.945,110.1187551,572.8892131
95427,Commercial/Mixed Use,547040.0104,5282656.38,50.45397411,105.7179024
95428,Commercial/Mixed Use,547040.595,5282640.579,53.52467553,138.9573629
95507,Commercial/Mixed Use,548293.3253,5283466.234,206.3141826,2097.30077
95509,Commercial/Mixed Use,548328.0084,5283338.706,41.12503314,88.20462866
95510,Commercial/Mixed Use,548326.3209,5283369.027,48.33463369,123.1658027
95511,Commercial/Mixed Use,548327.7064,5283384.833,45.32193299,102.366173
95512,Commercial/Mixed Use,548328.2143,5283353.678,40.81673256,80.73793664
95705,Commercial/Mixed Use,551059.0818,5285409.136,122.1204943,671.4812104
95722,Commercial/Mixed Use,551522.7795,5285234.759,90.88369334,447.7171769
95730,Commercial/Mixed Use,551516.7042,5285158.792,44.54442209,117.3609037
95852,Commercial/Mixed Use,551550.0897,5284678.664,45.05056165,111.3236532
95854,Commercial/Mixed Use,551545.2018,5284693.175,91.58450529,419.240166
95891,Commercial/Mixed Use,551115.5915,5285316.579,97.36764392,473.1195493
95893,Commercial/Mixed Use,551077.783,5285317.174,80.08093349,384.6550367
95999,Commercial/Mixed Use,551111.4115,5285236.731,109.8144828,702.0299135
96017,Commercial/Mixed Use,546996.3195,5282609.393,53.51284585,117.9402278
96020,Commercial/Mixed Use,546987.9643,5282644.718,54.83182121,179.131815
96026,Commercial/Mixed Use,548282.0499,5283647.664,47.23854972,105.3166067
96027,Commercial/Mixed Use,548259.164,5283585.183,195.9690861,1333.916792
96028,Commercial/Mixed Use,548325.4062,5283254.22,116.4471981,623.5088999
96029,Commercial/Mixed Use,548339.2109,5283275.216,49.04596554,140.3090042
96047,Commercial/Mixed Use,549161.832,5285571.981,51.46411086,129.0628414
96048,Commercial/Mixed Use,549162.5632,5285554.909,111.7473893,547.0679922
96049,Commercial/Mixed Use,549156.4078,5285586.871,103.4062703,407.8501923
96050,Commercial/Mixed Use,549390.4353,5285312.453,41.30074342,65.75723717
96051,Commercial/Mixed Use,549348.3373,5285328.369,45.48060199,75.58118148
96052,Commercial/Mixed Use,549476.4429,5285427.242,80.58800429,322.6633811
96053,Commercial/Mixed Use,549361.3389,5285457.401,77.15543617,254.9828517
96054,Commercial/Mixed Use,549195.1619,5285389.621,255.6795565,3029.900835
96055,Commercial/Mixed Use,549318.4584,5285258.366,80.0665954,294.9036537
96056,Commercial/Mixed Use,549180.0405,5284978.621,155.2761919,987.5102335
96057,Commercial/Mixed Use,549173.055,5285021.911,97.81992882,557.4258765
96065,Commercial/Mixed Use,549321.408,5284609.137,154.7914157,1040.385432
96067,Commercial/Mixed Use,549169.8744,5284836.232,72.97231801,267.4914154
96068,Commercial/Mixed Use,549168.1684,5284822.899,47.42363856,128.4445289
96069,Commercial/Mixed Use,549170.1072,5284848.829,67.17252108,193.8527306
96070,Commercial/Mixed Use,549256.9068,5284809.183,118.7156366,488.6101685
96071,Commercial/Mixed Use,549166.4837,5284864.698,53.54398923,158.4217565
96072,Commercial/Mixed Use,549181.9915,5284914.46,180.4347173,711.1364993
96074,Commercial/Mixed Use,549248.258,5284559.176,135.841727,834.2596325
96075,Commercial/Mixed Use,549312.2628,5284558.155,137.0201467,853.3293481
96076,Commercial/Mixed Use,549243.9339,5284599.244,87.29404616,344.835874
96077,Commercial/Mixed Use,549244.8506,5284619.234,139.0154994,878.6724932
96081,Commercial/Mixed Use,549185.3888,5284398.436,203.9291386,1219.139735
96082,Commercial/Mixed Use,549289.4419,5284302.435,20.28192617,21.37242751
96094,Commercial/Mixed Use,549292.0608,5284094.812,131.1434109,649.6273759
96095,Commercial/Mixed Use,549300.1118,5284162.383,9.683884949,7.054362786
96096,Commercial/Mixed Use,549181.7396,5284004.67,72.93755953,210.8893488
96097,Commercial/Mixed Use,549192.2712,5284022.863,120.3479147,662.8236492
96098,Commercial/Mixed Use,549184.4242,5284051.48,90.82823808,364.2019457
96118,Commercial/Mixed Use,549182.1173,5283900.649,47.67802401,128.0146712
96119,Commercial/Mixed Use,549190.3475,5283913.199,96.98711412,420.8769979
96124,Commercial/Mixed Use,549188.5493,5283789.614,69.89302813,185.7235829
96125,Commercial/Mixed Use,549189.8653,5283863.741,152.9812726,613.7706353
96184,Commercial/Mixed Use,549894.7629,5284232.15,189.8597671,867.4750638
96185,Commercial/Mixed Use,549921.9492,5284231.641,170.073205,866.4571317
96226,Commercial/Mixed Use,548332.9551,5283291.072,78.04356159,330.178355
96229,Commercial/Mixed Use,549154.2174,5285503.958,109.3746221,695.6841712
96291,Commercial/Mixed Use,549288.8342,5284968.12,356.4568322,1913.43947
96293,Commercial/Mixed Use,549495.3798,5285317.502,39.05983959,52.03060322
96294,Commercial/Mixed Use,549470.1203,5285306.764,34.29071747,56.23164404
96295,Commercial/Mixed Use,549431.1643,5285298.889,42.61078194,71.70521534
96296,Commercial/Mixed Use,549174.4929,5285160.2,142.6239831,865.5687973
96297,Commercial/Mixed Use,549173.3457,5285126.684,119.9174646,768.6340349
96298,Commercial/Mixed Use,549171.3995,5285306.846,139.9276057,724.1593144
96299,Commercial/Mixed Use,549166.6552,5285253.486,81.35737505,379.8405571
96310,Commercial/Mixed Use,549378.9214,5285663.533,177.9432541,1096.126818
96313,Commercial/Mixed Use,549419.8683,5285674.948,108.7598549,555.9426531
96314,Commercial/Mixed Use,549454.2406,5285584.868,181.8927716,1966.367272
96316,Commercial/Mixed Use,549242.5782,5285654.534,69.1274296,208.1941501
96317,Commercial/Mixed Use,549149.4705,5285619.386,67.02160406,243.7308192
96325,Commercial/Mixed Use,549496.2907,5285297.655,29.26197847,32.1564932
96326,Commercial/Mixed Use,549431.1094,5285329.949,42.27335543,70.69480221
96327,Commercial/Mixed Use,549413.4758,5285327.136,32.41046938,38.91993958
96328,Commercial/Mixed Use,549348.8786,5285321.175,35.46150927,45.05419084
96329,Commercial/Mixed Use,549510.2624,5285418.475,58.12333577,170.0608037
96330,Commercial/Mixed Use,549341.8313,5285453.578,37.40232203,77.22490038
96331,Commercial/Mixed Use,549451.6639,5285258.842,37.81412214,61.54519625
96332,Commercial/Mixed Use,549479.49,5285100.31,46.72910325,108.2422495
96333,Commercial/Mixed Use,549487.3464,5285144.783,53.95892506,137.1266471
96334,Commercial/Mixed Use,549460.2426,5285185.043,53.28338244,124.9959534
96335,Commercial/Mixed Use,549398.0592,5285125.94,51.21229142,137.739251
96336,Commercial/Mixed Use,549349.417,5285290.716,38.41745793,81.27383145
96337,Commercial/Mixed Use,549351.1397,5285262.474,36.00758146,49.2739686
96355,Commercial/Mixed Use,549193.7409,5283761.316,123.0989972,472.5225562
96356,Commercial/Mixed Use,549223.9389,5283745.625,38.6916935,85.4533396
96357,Commercial/Mixed Use,549243.2556,5283746.658,61.50613526,211.0959064
96358,Commercial/Mixed Use,549283.8456,5283751.472,96.90048248,536.5841111
96566,Commercial/Mixed Use,549233.9729,5285696.165,160.404266,594.4273882
96567,Commercial/Mixed Use,549422.2829,5285538.654,105.4359971,628.7738846
96568,Commercial/Mixed Use,549457.4109,5285279.544,44.20225769,75.27840848
96569,Commercial/Mixed Use,549414.5052,5285279.413,35.94571655,51.37757208
96570,Commercial/Mixed Use,549427.7124,5285261.652,73.39617629,212.475011
96571,Commercial/Mixed Use,549429.0974,5285238.801,44.86279285,90.3250824
96572,Commercial/Mixed Use,549443.737,5285237.445,50.09103252,88.25976472
96573,Commercial/Mixed Use,549455.0867,5285239.312,55.77931434,157.1213826
96574,Commercial/Mixed Use,549350.7761,5285238.643,58.09229043,173.4032126
96575,Commercial/Mixed Use,549362.92,5285200.201,51.42467762,85.16468238
96576,Commercial/Mixed Use,549365.5513,5285187.751,47.03578925,113.5814256
96577,Commercial/Mixed Use,549365.0714,5285175.891,53.42624795,130.4413632
96578,Commercial/Mixed Use,549363.8797,5285163.043,58.91892242,125.0791549
96579,Commercial/Mixed Use,549366.3218,5285150.899,50.87067695,135.4567184
96580,Commercial/Mixed Use,549413.6326,5285186.328,51.08994439,112.600022
96581,Commercial/Mixed Use,549392.2605,5285188.885,55.72095146,152.9571972
96582,Commercial/Mixed Use,549418.9193,5285238.876,51.59096581,129.3502459
96583,Commercial/Mixed Use,549406.4764,5285238.62,52.26992012,84.96528224
96584,Commercial/Mixed Use,549394.0282,5285237.986,56.32690358,157.8020779
96585,Commercial/Mixed Use,549379.3955,5285238.768,60.35728822,177.0589446
96586,Commercial/Mixed Use,549365.9243,5285238.007,55.14823096,137.7064193
96587,Commercial/Mixed Use,549389.8494,5285280.833,38.93256122,74.69184891
96588,Commercial/Mixed Use,549373.8478,5285280.734,43.95594554,102.6792176
